T,TND,N,cohs,S,K,A,i,thresh
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,41,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,42,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,43,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,44,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,45,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,46,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,47,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,48,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,49,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,2,1,50,1.1254109956203144
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,1,1.2511868248009836
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,2,1.109079231494486
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,3,0.64442222678258432
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,4,0.36315593533294188
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,5,0.29262196293860365
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,6,0.22851262614936446
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,7,0.22871974343757207
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,8,0.1995652612202839
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,9,0.19542836952578224
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,10,0.1828304771985593
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,11,0.17881456754535957
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,12,0.17020279662884613
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,13,0.16922480054031358
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,14,0.16576510809202266
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,15,0.16628223357516231
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,16,0.16303684606095875
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,17,0.16191070458148571
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,18,0.15807518299707288
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,19,0.15960193485986818
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,20,0.15662325796993976
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,21,0.15587695678912128
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,22,0.15678270592850449
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,23,0.15473328029596639
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,24,0.15473328029596639
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,25,0.15641800503613057
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,26,0.15521646012123899
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,27,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,28,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,29,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,30,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,31,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,32,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,33,0.15521646012123899
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,34,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,35,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,36,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,37,0.15521646012123899
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,38,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,39,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,40,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,41,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,42,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,43,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,44,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,45,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,46,0.15502359279393846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,47,0.15521646012123899
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,48,0.15521646012123899
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,49,0.15521646012123899
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,2,50,0.15521646012123899
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,1,1.8965892101597333
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,2,1.0567363728081478
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,3,0.52987336149605724
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,4,0.36861725922925948
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,5,0.27146218273437028
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,6,0.23185109066599494
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,7,0.19794483440621458
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,8,0.17747008426476851
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,9,0.16521980619859017
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,10,0.153837475123388
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,11,0.14506869839534553
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,12,0.13816088458052944
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,13,0.13214640646968748
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,14,0.13217021349369171
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,15,0.13332295133020078
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,16,0.12393006110866805
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,17,0.12618277080581419
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,18,0.1245990954981132
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,19,0.1205576309538386
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,20,0.11647208189281541
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,21,0.11620415813788665
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,22,0.11669196066416326
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,23,0.11301209165017713
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,24,0.11287208333364289
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,25,0.11157032601055296
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,26,0.10914118142545624
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,27,0.10917258874873281
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,28,0.10745537034774141
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,29,0.10568895830590772
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,30,0.10616554503203807
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,31,0.10667707739929044
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,32,0.110032541010418
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,33,0.10667707739929044
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,34,0.10667707739929044
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,35,0.10616554503203807
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,36,0.10670209603715385
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,37,0.10670209603715385
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,38,0.10616554503203807
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,39,0.10667707739929044
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,40,0.10732576050554912
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,41,0.10689592011751003
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,42,0.1050255102853163
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,43,0.1050255102853163
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,44,0.1050255102853163
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,45,0.1050255102853163
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,46,0.10568895830590772
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,47,0.10568895830590772
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,48,0.1050255102853163
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,49,0.10448087522568993
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,3,50,0.10391036690693732
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,1,1.1234889921832742
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,2,1.0264485030314474
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,3,1.1918744068835261
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,4,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,5,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,6,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,7,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,8,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,9,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,10,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,11,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,12,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,13,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,14,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,15,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,16,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,17,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,18,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,19,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,20,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,21,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,22,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,23,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,24,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,25,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,26,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,27,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,28,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,29,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,30,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,31,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,32,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,33,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,34,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,35,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,36,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,37,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,38,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,39,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,40,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,41,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,42,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,43,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,44,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,45,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,46,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,47,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,48,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,49,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,1,50,1.0835046538182473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,1,1.1150905972428073
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,2,1.1594574231715964
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,3,1.0391280916290595
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,4,1.0391280916290595
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,5,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,6,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,7,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,8,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,9,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,10,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,11,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,12,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,13,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,14,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,15,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,16,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,17,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,18,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,19,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,20,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,21,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,22,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,23,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,24,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,25,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,26,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,27,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,28,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,29,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,30,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,31,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,32,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,33,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,34,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,35,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,36,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,37,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,38,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,39,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,40,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,41,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,42,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,43,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,44,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,45,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,46,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,47,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,48,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,49,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,1,1,50,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,1,3.678692018585564
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,2,1.162416142879376
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,3,0.50651863836153843
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,4,0.35651867656594011
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,5,0.26333094607337543
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,6,0.23427100595152875
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,7,0.20009631692189356
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,8,0.18185031127447057
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,9,0.16679289739289724
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,10,0.15415409363731306
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,11,0.13624976519173077
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,12,0.12097413741136628
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,13,0.11429979705202449
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,14,0.11605908076636071
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,15,0.10532910032340521
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,16,0.099490941855766846
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,17,0.099423359567494013
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,18,0.093840496786831359
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,19,0.093110009121645174
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,20,0.090999657732702771
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,21,0.088614577244034376
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,22,0.085851610109707502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,23,0.080659110499129397
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,24,0.082832447771303289
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,25,0.077104639906566172
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,26,0.080022604163154404
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,27,0.07541610489210214
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,28,0.077102241702300719
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,29,0.074567742815431659
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,30,0.072786633791980263
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,31,0.072496264913339423
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,32,0.073093572510032373
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,33,0.070764479337272576
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,34,0.072786633791980263
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,35,0.075074186397535062
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,36,0.074070832966234776
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,37,0.073978513778813301
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,38,0.07333051617775907
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,39,0.071215152773227403
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,40,0.074036920752276442
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,41,0.072214293092265958
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,42,0.070226968281600577
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,43,0.068187843746645174
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,44,0.066546762194288622
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,45,0.066546762194288622
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,46,0.067894508705796872
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,47,0.068970841744471795
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,48,0.067119358341960575
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,49,0.067119358341960575
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,2,4,50,0.068023234065041294
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,1,1.2682127326550716
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,2,1.3282813289349817
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,3,1.6176413496276962
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,4,1.3556210411233771
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,5,1.2299238115679956
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,6,1.189639770314155
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,7,1.1583495985255767
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,8,1.1730564807380925
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,9,1.1573566823229113
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,10,1.1598203791908086
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,11,1.1561295341338695
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,12,1.1529786634132146
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,4,13,1.1597828470488309
